[2024-12-18 22:01:59] info: 	z2m: Logging to console, file (filename: log.log)
[2024-12-18 22:01:59] info: 	z2m: Starting Zigbee2MQTT version 1.42.0 (commit #861cba6)
[2024-12-18 22:01:59] info: 	z2m: Starting zigbee-herdsman (2.1.9)
[2024-12-18 22:02:00] info: 	zh:zstack:znp: Opening SerialPort with {"path":"/dev/ttyUSB1","baudRate":115200,"rtscts":false,"autoOpen":false}
[2024-12-18 22:02:00] info: 	zh:zstack:znp: Serialport opened
[2024-12-18 22:02:00] info: 	zh:zstack:znp: Writing CC2530/CC2531 skip bootloader payload
[2024-12-18 22:02:02] info: 	zh:zstack:znp: Skip bootloader for CC2652/CC1352
[2024-12-18 22:02:02] info: 	z2m: zigbee-herdsman started (resumed)
[2024-12-18 22:02:02] info: 	z2m: Coordinator firmware version: '{"meta":{"maintrel":1,"majorrel":2,"minorrel":7,"product":1,"revision":20240710,"transportrev":2},"type":"zStack3x0"}'
[2024-12-18 22:02:02] info: 	z2m: Повторювач над холодильником (0x00124b0014d9a2a8): CC2530.ROUTER - Custom devices (DiY) CC2530 router (Router)
[2024-12-18 22:02:02] info: 	z2m: Розерка теплої підлоги (0x00158d00039e208a): ZNCZ02LM - Xiaomi Mi smart plug (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Температура на кухні (0x00158d0003230730): WSDCGQ11LM - Aqara Temperature and humidity sensor (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Датчик протікання у ванній (0x00158d0004447ad2): SJCGQ11LM - Aqara Water leak sensor (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Бойлер (0x187a3efffe479508): TO-Q-SY1-JZT - Tongou Din smart relay (with power monitoring via polling) (Router)
[2024-12-18 22:02:02] info: 	z2m: Розетка котла (0x00158d00039e22ad): ZNCZ02LM - Xiaomi Mi smart plug (Router)
[2024-12-18 22:02:02] info: 	z2m: Датчик протікання у підвалі (0x00158d0004447a4c): SJCGQ11LM - Aqara Water leak sensor (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Датчик відкриття дверей підвалу (0x00158d00032b8810): MCCGQ11LM - Aqara Door and window sensor (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Датчик відкриття вхідних дверей (0x00158d0003cd58b6): MCCGQ11LM - Aqara Door and window sensor (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Датчик руху до гаражу (0x00158d0003021258): RTCGQ11LM - Aqara Motion sensor (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Освітлення комори та гаражу (0x00158d000490abbb): QBKG12LM - Aqara Smart wall switch (with neutral, double rocker) (Router)
[2024-12-18 22:02:02] info: 	z2m: Датчик відкриття дверей гаражу (0x00158d00032198ab): MCCGQ11LM - Aqara Door and window sensor (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Вимикач освітлення сходів (0x00158d00014a6581): QBKG11LM - Aqara Smart wall switch (with neutral, single rocker) (Router)
[2024-12-18 22:02:02] info: 	z2m: Датчик руху на сходах (0x00158d00036c1dc2): RTCGQ11LM - Aqara Motion sensor (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Дзвінок на дверях (0x00158d00044b62d1): WXKG11LM - Aqara Wireless mini switch (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Дзвінок на вулиці (0x00158d00042bf9b9): WXKG11LM - Aqara Wireless mini switch (EndDevice)
[2024-12-18 22:02:02] info: 	z2m: Currently 16 devices are joined.
[2024-12-18 22:02:02] warning: 	z2m: `permit_join` set to  `true` in configuration.yaml.
[2024-12-18 22:02:02] warning: 	z2m: Allowing new devices to join.
[2024-12-18 22:02:02] warning: 	z2m: Set `permit_join` to `false` once you joined all devices.
[2024-12-18 22:02:02] info: 	z2m: Zigbee: allowing new devices to join.
[2024-12-18 22:02:03] info: 	z2m: Connecting to MQTT server at mqtt://localhost
[2024-12-18 22:02:03] info: 	z2m: Connected to MQTT server
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"online"}'
[2024-12-18 22:02:03] info: 	z2m: Started frontend on port 8090
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"online"}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Повторювач над холодильником', payload '{"last_seen":"2024-12-18T18:46:48.207Z","led":false,"linkquality":18}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розерка теплої підлоги', payload '{"consumption":0.15420348942279816,"device_temperature":41,"energy":0.15,"last_seen":"2024-12-18T18:47:16.929Z","linkquality":21,"power":0,"power_outage_count":1155,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Температура на кухні', payload '{"battery":90,"humidity":65.25,"last_seen":"2024-12-18T18:43:07.385Z","linkquality":21,"power_outage_count":37132,"pressure":980.5,"temperature":19.12,"voltage":2985}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик протікання у ванній', payload '{"battery":100,"battery_low":null,"device_temperature":20,"last_seen":"2024-12-18T18:46:08.365Z","linkquality":18,"power_outage_count":15,"trigger_count":0,"voltage":3055,"water_leak":null}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Бойлер', payload '{"current":0,"energy":449.39,"indicator_mode":null,"last_seen":"2024-12-18T18:47:08.321Z","linkquality":21,"power":0,"power_outage_memory":"restore","state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":242}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"consumption":8.081865310668945,"device_temperature":36,"energy":8.08,"last_seen":"2024-12-18T18:47:35.910Z","linkquality":18,"power":1.41,"power_outage_count":1276,"power_outage_memory":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик протікання у підвалі', payload '{"battery":90,"battery_low":null,"device_temperature":16,"last_seen":"2024-12-18T17:59:40.865Z","linkquality":21,"power_outage_count":176,"trigger_count":0,"voltage":2985,"water_leak":null}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик відкриття дверей підвалу', payload '{"battery":70,"contact":true,"device_temperature":14,"last_seen":"2024-12-18T18:04:10.984Z","linkquality":18,"power_outage_count":857,"trigger_count":1,"voltage":2955}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик відкриття вхідних дверей', payload '{"battery":77,"contact":false,"device_temperature":11,"last_seen":"2024-12-18T18:42:11.088Z","linkquality":18,"power_outage_count":1448,"trigger_count":0,"voltage":2965}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик руху до гаражу', payload '{"battery":null,"device_temperature":null,"illuminance":0,"illuminance_lux":0,"last_seen":"2024-12-18T18:41:49.263Z","linkquality":21,"occupancy":false,"power_outage_count":null,"voltage":null}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Освітлення комори та гаражу', payload '{"action":null,"consumption":38.56163787841797,"device_temperature":10,"energy":38.56,"last_seen":"2024-12-18T18:47:37.329Z","linkquality":18,"operation_mode_left":null,"operation_mode_right":null,"power":0,"power_outage_count":642,"state_left":"OFF","state_right":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик відкриття дверей гаражу', payload '{"battery":100,"contact":true,"device_temperature":10,"last_seen":"2024-12-18T18:26:20.924Z","linkquality":14,"power_outage_count":818,"trigger_count":15,"voltage":3015}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Вимикач освітлення сходів', payload '{"action":null,"consumption":9.627432823181152,"device_temperature":12,"energy":9.63,"last_seen":"2024-12-18T18:42:26.998Z","linkquality":0,"operation_mode":null,"power":0,"power_outage_count":1145,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик руху на сходах', payload '{"battery":null,"device_temperature":null,"illuminance":3,"illuminance_lux":3,"last_seen":"2024-12-18T18:42:07.239Z","linkquality":18,"occupancy":false,"power_outage_count":null,"voltage":null}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Дзвінок на дверях', payload '{"action":null,"battery":100,"device_temperature":13,"last_seen":"2024-12-18T18:41:08.402Z","linkquality":18,"power_outage_count":987,"voltage":3025}'
[2024-12-18 22:02:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Дзвінок на вулиці', payload '{"action":null,"battery":null,"device_temperature":null,"last_seen":"2024-12-18T18:41:01.435Z","linkquality":3,"power_outage_count":null,"voltage":null}'
[2024-12-18 22:02:03] info: 	z2m: Zigbee2MQTT started!
[2024-12-18 22:02:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"consumption":8.081865310668945,"device_temperature":36,"energy":8.08,"last_seen":"2024-12-18T20:02:06.088Z","linkquality":18,"power":1.41,"power_outage_count":1276,"power_outage_memory":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"consumption":8.081865310668945,"device_temperature":36,"energy":8.08,"last_seen":"2024-12-18T20:02:08.561Z","linkquality":18,"power":1.41,"power_outage_count":1276,"power_outage_memory":null,"state":"ON","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"consumption":8.081865310668945,"device_temperature":36,"energy":8.08,"last_seen":"2024-12-18T20:02:08.561Z","linkquality":18,"power":1.41,"power_outage_count":1276,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"consumption":8.081865310668945,"device_temperature":36,"energy":8.08,"last_seen":"2024-12-18T20:02:08.592Z","linkquality":21,"power":0,"power_outage_count":1276,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"consumption":8.081865310668945,"device_temperature":36,"energy":8.08,"last_seen":"2024-12-18T20:02:08.608Z","linkquality":10,"power":0,"power_outage_count":1276,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/1221051039810110150109113116116_0x00124b002c3fc540/connection_state/config', payload '{"device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"device_class":"connectivity","entity_category":"diagnostic","name":"Connection state","object_id":"zigbee2mqtt_bridge_connection_state","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"offline","payload_on":"online","state_topic":"zigbee2mqtt/bridge/state","unique_id":"bridge_0x00124b002c3fc540_connection_state_zigbee2mqtt","value_template":"{{ value_json.state }}"}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/1221051039810110150109113116116_0x00124b002c3fc540/restart_required/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"device_class":"problem","enabled_by_default":false,"entity_category":"diagnostic","name":"Restart required","object_id":"zigbee2mqtt_bridge_restart_required","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_off":false,"payload_on":true,"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_restart_required_zigbee2mqtt","value_template":"{{ value_json.restart_required }}"}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/button/1221051039810110150109113116116_0x00124b002c3fc540/restart/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_topic":"zigbee2mqtt/bridge/request/restart","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"device_class":"restart","name":"Restart","object_id":"zigbee2mqtt_bridge_restart","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_press":"","unique_id":"bridge_0x00124b002c3fc540_restart_zigbee2mqtt"}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/1221051039810110150109113116116_0x00124b002c3fc540/log_level/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_template":"{\"options\": {\"advanced\": {\"log_level\": \"{{ value }}\" } } }","command_topic":"zigbee2mqtt/bridge/request/options","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"entity_category":"config","name":"Log level","object_id":"zigbee2mqtt_bridge_log_level","options":["error","warning","info","debug"],"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_log_level_zigbee2mqtt","value_template":"{{ value_json.log_level | lower }}"}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b002c3fc540/version/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"entity_category":"diagnostic","icon":"mdi:zigbee","name":"Version","object_id":"zigbee2mqtt_bridge_version","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_version_zigbee2mqtt","value_template":"{{ value_json.version }}"}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b002c3fc540/coordinator_version/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:chip","name":"Coordinator version","object_id":"zigbee2mqtt_bridge_coordinator_version","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_coordinator_version_zigbee2mqtt","value_template":"{{ value_json.coordinator.meta.revision }}"}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b002c3fc540/network_map/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"enabled_by_default":false,"entity_category":"diagnostic","json_attributes_template":"{{ value_json.data.value | tojson }}","json_attributes_topic":"zigbee2mqtt/bridge/response/networkmap","name":"Network map","object_id":"zigbee2mqtt_bridge_network_map","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/response/networkmap","unique_id":"bridge_0x00124b002c3fc540_network_map_zigbee2mqtt","value_template":"{{ now().strftime('%Y-%m-%d %H:%M:%S') }}"}'
[2024-12-18 22:02:08] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b002c3fc540/permit_join_timeout/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"device_class":"duration","entity_category":"diagnostic","name":"Permit join timeout","object_id":"zigbee2mqtt_bridge_permit_join_timeout","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_permit_join_timeout_zigbee2mqtt","unit_of_measurement":"s","value_template":"{{ iif(value_json.permit_join_timeout is defined, value_json.permit_join_timeout, None) }}"}'
